ticker,year,hq_state,total_deposits_k,hq_state_deposits_k,locality,n_states,n_branches,n_certs,top_state,top_state_share
BOKF,2021,OK,37641512.0,18982240.0,0.5042900508353649,8,122,1,OK,0.5042900508353649
BOKF,2022,OK,38851309.0,17253030.0,0.4440784736493692,8,116,1,OK,0.4440784736493692
BOKF,2023,OK,33543179.0,17090636.0,0.5095115164844691,8,114,1,OK,0.5095115164844691
BOKF,2024,OK,36520082.0,18845792.0,0.5160391479953413,8,113,1,OK,0.5160391479953413
BOKF,2025,OK,38499749.0,20172509.0,0.5239646887048537,8,115,1,OK,0.5239646887048537
CBSH,2009,MO,13705351.0,9962742.0,0.7269235206015519,6,217,1,MO,0.7269235206015519
CBSH,2010,MO,14489732.0,10535510.0,0.7271017849053385,5,210,1,MO,0.7271017849053385
CBSH,2011,MO,15662189.0,11455667.0,0.7314218338190147,5,203,1,MO,0.7314218338190147
CBSH,2012,MO,16842341.0,12358556.0,0.7337789918871729,5,202,1,MO,0.7337789918871729
CBSH,2013,MO,17900497.0,12990385.0,0.7256996830870115,5,201,1,MO,0.7256996830870115
CBSH,2014,MO,18942955.0,13625565.0,0.7192945873545072,5,198,1,MO,0.7192945873545072
CBSH,2015,MO,19291998.0,13913232.0,0.721191864108632,5,190,1,MO,0.721191864108632
CBSH,2016,MO,20157971.0,14648091.0,0.7266649505547954,5,188,1,MO,0.7266649505547954
CBSH,2017,MO,20955595.0,15226325.0,0.7265995071960496,5,184,1,MO,0.7265995071960496
CBSH,2018,MO,20562125.0,14761732.0,0.7179088737180618,5,177,1,MO,0.7179088737180618
CBSH,2019,MO,20051393.0,14356158.0,0.7159681125396126,5,175,1,MO,0.7159681125396126
CBSH,2020,MO,24813385.0,18166321.0,0.7321178065789895,6,171,1,MO,0.7321178065789895
CBSH,2021,MO,27738566.0,20388586.0,0.7350266772983145,6,167,1,MO,0.7350266772983145
CBSH,2022,MO,28385747.0,20743883.0,0.730785171868121,6,164,1,MO,0.730785171868121
CBSH,2023,MO,26174597.0,19397938.0,0.741097866759897,6,162,1,MO,0.741097866759897
CBSH,2024,MO,24687004.0,18175351.0,0.736231541097494,7,157,1,MO,0.736231541097494
CBSH,2025,MO,25857764.0,19277460.0,0.7455192181350251,7,142,1,MO,0.7455192181350251
CFR,2009,TX,12590785.0,12590785.0,1.0,1,124,1,TX,1.0
CFR,2010,TX,14037250.0,14037250.0,1.0,1,129,1,TX,1.0
CFR,2011,TX,15187958.0,15187958.0,1.0,1,129,1,TX,1.0
CFR,2012,TX,17365201.0,17365201.0,1.0,1,134,1,TX,1.0
CFR,2013,TX,19121222.0,19121222.0,1.0,1,125,1,TX,1.0
CFR,2014,TX,22594107.0,22594107.0,1.0,1,134,1,TX,1.0
CFR,2015,TX,23893949.0,23893949.0,1.0,1,136,1,TX,1.0
CFR,2016,TX,24337633.0,24337633.0,1.0,1,140,1,TX,1.0
CFR,2017,TX,25665873.0,25665873.0,1.0,1,148,1,TX,1.0
CFR,2018,TX,26090903.0,26090903.0,1.0,1,141,1,TX,1.0
CFR,2019,TX,26083186.0,26083186.0,1.0,1,146,1,TX,1.0
CFR,2020,TX,32939047.0,32939047.0,1.0,1,157,1,TX,1.0
CFR,2021,TX,39201245.0,39201245.0,1.0,1,167,1,TX,1.0
CFR,2022,TX,46111332.0,46111332.0,1.0,1,173,1,TX,1.0
CFR,2023,TX,41107647.0,41107647.0,1.0,1,189,1,TX,1.0
CFR,2024,TX,40746370.0,40746370.0,1.0,1,203,1,TX,1.0
CFR,2025,TX,42174331.0,42174331.0,1.0,1,213,1,TX,1.0
CUBI,2009,PA,229902.0,229902.0,1.0,1,5,1,PA,1.0
CUBI,2010,PA,553026.0,553026.0,1.0,1,6,1,PA,1.0
CUBI,2011,PA,1406208.0,1093784.0,0.7778251866011288,3,11,1,PA,0.7778251866011288
CUBI,2012,PA,1929950.0,1462269.0,0.7576719604134822,3,15,1,PA,0.7576719604134822
CUBI,2013,PA,2801167.0,2270071.0,0.810401878931174,3,15,1,PA,0.810401878931174
CUBI,2014,PA,3733210.0,2697921.0,0.7226812850067368,3,15,1,PA,0.7226812850067368
CUBI,2015,PA,5511038.0,4025157.0,0.730380919166226,3,16,1,PA,0.730380919166226
CUBI,2016,PA,6806494.0,4888933.0,0.7182747828764706,3,16,1,PA,0.7182747828764706
CUBI,2017,PA,7538543.0,5302808.0,0.7034261129770036,3,16,1,PA,0.7034261129770036
CUBI,2018,PA,7393154.0,4937423.0,0.6678371639492428,3,15,1,PA,0.6678371639492428
CUBI,2019,PA,8202710.0,5600767.0,0.6827947105285936,3,15,1,PA,0.6827947105285936
CUBI,2020,PA,11059122.0,7642022.0,0.691015254194682,3,15,1,PA,0.691015254194682
CUBI,2021,PA,13961259.0,7837048.0,0.561342497836334,3,13,1,PA,0.561342497836334
CUBI,2022,PA,17034893.0,8613253.0,0.5056241327726567,3,12,1,PA,0.5056241327726567
CUBI,2023,PA,18067090.0,11278730.0,0.62426932062662,3,7,1,PA,0.62426932062662
CUBI,2024,PA,17836965.0,8172572.0,0.458181759060468,3,7,1,NY,0.49898158122752384
CUBI,2025,PA,19081468.0,7837346.0,0.41073076767468836,3,7,1,NY,0.5405605585482207
EWBC,2009,CA,8387996.0,8374931.0,0.9984424169968608,2,72,1,CA,0.9984424169968608
EWBC,2010,CA,14452522.0,13016411.0,0.9006324986047418,6,134,1,CA,0.9006324986047418
EWBC,2011,CA,16149182.0,14522415.0,0.8992662910109007,6,131,1,CA,0.8992662910109007
EWBC,2012,CA,16795596.0,14933760.0,0.8891473693461072,6,122,1,CA,0.8891473693461072
EWBC,2013,CA,18577550.0,16445231.0,0.8852206561145038,6,114,1,CA,0.8852206561145038
EWBC,2014,CA,22219967.0,18559394.0,0.8352574961069924,7,127,1,CA,0.8352574961069924
EWBC,2015,CA,24607178.0,19943611.0,0.8104794056433452,7,124,1,CA,0.8104794056433452
EWBC,2016,CA,27164544.0,21980157.0,0.8091487565556043,7,120,1,CA,0.8091487565556043
EWBC,2017,CA,29489477.0,23852900.0,0.8088614118181886,7,121,1,CA,0.8088614118181886
EWBC,2018,CA,30911841.0,25083847.0,0.8114640276520574,7,113,1,CA,0.8114640276520574
EWBC,2019,CA,34189940.0,28921149.0,0.8458964537521856,7,111,1,CA,0.8458964537521856
EWBC,2020,CA,38953437.0,33494633.0,0.8598633542914326,7,111,1,CA,0.8598633542914326
EWBC,2021,CA,50425890.0,44278159.0,0.8780838374890358,7,109,1,CA,0.8780838374890358
EWBC,2022,CA,51578870.0,45024261.0,0.8729206552993503,7,106,1,CA,0.8729206552993503
EWBC,2023,CA,53153056.0,46863649.0,0.881673652028587,7,102,1,CA,0.881673652028587
EWBC,2024,CA,56986522.0,49903870.0,0.8757135590763023,7,100,1,CA,0.8757135590763023
EWBC,2025,CA,61573242.0,47744640.0,0.7754121506221809,7,98,1,CA,0.7754121506221809
FITB,2009,OH,78277643.0,31004235.0,0.3960803342021936,12,1359,3,OH,0.3960803342021936
FITB,2010,OH,78842328.0,30654191.0,0.38880372735822816,12,1363,1,OH,0.38880372735822816
FITB,2011,OH,77515079.0,31687068.0,0.40878585700725406,12,1370,1,OH,0.40878585700725406
FITB,2012,OH,86987033.0,36553912.0,0.42022254052509184,12,1369,1,OH,0.42022254052509184
FITB,2013,OH,94378249.0,41270297.0,0.437286106039115,12,1370,1,OH,0.437286106039115
FITB,2014,OH,97685650.0,39835637.0,0.4077941540031724,12,1348,1,OH,0.4077941540031724
FITB,2015,OH,105387907.0,43221318.0,0.41011648518648347,12,1339,1,OH,0.41011648518648347
FITB,2016,OH,104211456.0,45599949.0,0.4375713645148572,10,1208,1,OH,0.4375713645148572
FITB,2017,OH,104809057.0,45729251.0,0.4363101081999049,10,1174,1,OH,0.4363101081999049
FITB,2018,OH,108166199.0,47700426.0,0.44099197754004466,10,1173,1,OH,0.44099197754004466
FITB,2019,OH,129922273.0,54609141.0,0.42032162568461223,10,1224,1,OH,0.42032162568461223
FITB,2020,OH,162444840.0,67625624.0,0.4162989972473118,10,1136,1,OH,0.4162989972473118
FITB,2021,OH,168801428.0,69065224.0,0.4091507093174591,11,1110,1,OH,0.4091507093174591
FITB,2022,OH,166576958.0,67292105.0,0.403970067696878,11,1090,1,OH,0.403970067696878
FITB,2023,OH,169647320.0,71890619.0,0.42376513227559387,12,1082,1,OH,0.42376513227559387
FITB,2024,OH,172042035.0,67755970.0,0.39383380927806394,12,1078,1,OH,0.39383380927806394
FITB,2025,OH,167802061.0,66888060.0,0.3986128632830082,12,1097,1,OH,0.3986128632830082
FMBH,2009,IL,916994.0,916994.0,1.0,1,25,1,IL,1.0
FMBH,2010,IL,871504.0,871504.0,1.0,1,27,1,IL,1.0
FMBH,2011,IL,1235828.0,1235828.0,1.0,1,37,1,IL,1.0
FMBH,2012,IL,1249893.0,1249893.0,1.0,1,37,1,IL,1.0
FMBH,2013,IL,1279028.0,1279028.0,1.0,1,36,1,IL,1.0
FMBH,2014,IL,1294067.0,1294067.0,1.0,1,36,1,IL,1.0
FMBH,2015,IL,1271606.0,1271606.0,1.0,1,34,1,IL,1.0
FMBH,2016,IL,1709632.0,1709632.0,1.0,1,45,1,IL,1.0
FMBH,2017,IL,2297032.0,2291382.0,0.9975403041838338,2,51,1,IL,0.9975403041838338
FMBH,2018,IL,2713631.0,2710884.0,0.9989877031917751,2,58,2,IL,0.9989877031917751
FMBH,2019,IL,3040478.0,3038559.0,0.9993688492401523,2,63,1,IL,0.9993688492401523
FMBH,2020,IL,3427808.0,3422080.0,0.9983289612487047,2,64,1,IL,0.9983289612487047
FMBH,2021,IL,4773574.0,4075407.0,0.8537433378009852,3,67,1,IL,0.8537433378009852
FMBH,2022,IL,5361288.0,4054531.0,0.7562606224474417,3,71,1,IL,0.7562606224474417
FMBH,2023,IL,5259528.0,4212918.0,0.8010068584101083,3,71,1,IL,0.8010068584101083
FMBH,2024,IL,6158122.0,4875064.0,0.7916478432872879,4,81,1,IL,0.7916478432872879
FMBH,2025,IL,6249230.0,4837110.0,0.774032960860778,4,79,1,IL,0.774032960860778
